transaction_id,customer_id,transaction_date,channel,store_id,payment_method,n_items,total_units,gross_amount,discount_amount,net_amount,is_return
T262032,C12807,2025-12-20,In-Store,ST003,Credit Card,7,15,7118.8,32.84,7085.96,0
T262033,C12807,2026-01-02,In-Store,ST009,Cash,9,21,2141.03,52.0,2089.03,0
T262034,C12807,2026-01-09,In-Store,ST011,Credit Card,10,13,3294.13,0.0,3294.13,0
T262035,C12807,2026-01-17,In-Store,ST002,Credit Card,4,8,1475.25,0.0,1475.25,0
T262036,C12807,2026-01-18,In-Store,ST006,e-Wallet,12,24,4482.34,30.67,4451.67,0
T262037,C12807,2026-01-26,In-Store,ST019,Cash,5,9,1559.25,0.0,1559.25,0
T262038,C12807,2026-02-08,In-Store,ST012,Credit Card,7,14,1540.14,63.04,1477.1,0
T262039,C12807,2026-02-18,In-Store,ST016,Cash,8,11,2149.78,12.04,2137.74,0
T262040,C12807,2026-02-24,Mobile App,ONLINE,e-Wallet,6,9,4517.9,0.0,4517.9,0
T262041,C12807,2026-03-03,Online Web,ONLINE,Credit Card,5,10,5496.19,153.83,5342.36,0
T262042,C12807,2026-03-07,In-Store,ST019,Cash,7,15,1543.36,0.0,1543.36,0
T262043,C12807,2026-03-08,In-Store,ST022,Credit Card,3,6,1066.83,169.9,896.93,0
T262044,C12807,2026-03-13,Mobile App,ONLINE,Mobile Banking,4,9,2202.52,0.0,2202.52,0
T262045,C12807,2026-03-28,In-Store,ST021,Credit Card,6,13,2261.63,0.0,2261.63,0
T262046,C12807,2026-03-30,In-Store,ST021,Mobile Banking,3,6,619.8,0.0,619.8,0
T262047,C12807,2026-03-31,In-Store,ST008,Credit Card,5,9,812.26,0.0,812.26,0
T262048,C12807,2026-04-17,Online Web,ONLINE,Credit Card,6,12,1260.54,18.34,1242.2,0
T262049,C12807,2026-04-29,In-Store,ST002,e-Wallet,8,17,2812.75,0.0,2812.75,0
T262050,C12807,2026-05-08,In-Store,ST007,Credit Card,8,19,1750.96,123.81,1627.15,0
T262051,C12807,2026-05-10,In-Store,ST008,Credit Card,11,20,2653.44,87.16,2566.28,0
T262052,C12807,2026-05-23,Online Web,ONLINE,Credit Card,4,8,889.05,33.08,855.97,0
T262053,C12807,2026-05-29,In-Store,ST024,Credit Card,7,15,2435.02,0.0,2435.02,0
T262054,C12807,2026-05-30,In-Store,ST022,Cash,6,11,3019.56,0.0,3019.56,0
T262055,C12807,2026-05-31,In-Store,ST011,Cash,6,11,1710.94,12.44,1698.5,0
T262056,C12807,2026-06-01,In-Store,ST020,Mobile Banking,9,17,2542.8,74.4,2468.4,0
T262057,C12807,2026-06-14,In-Store,ST009,Credit Card,2,2,811.6,18.98,792.62,0
T262058,C12807,2026-06-29,In-Store,ST009,Mobile Banking,8,12,3783.9,19.5,3764.4,0
T262059,C12807,2026-07-04,In-Store,ST019,Mobile Banking,6,9,3376.33,0.0,3376.33,0
T262060,C12807,2026-07-12,Online Web,ONLINE,Mobile Banking,7,13,6092.48,18.85,6073.63,0
T262061,C12807,2026-07-23,In-Store,ST004,e-Wallet,7,15,3408.14,38.83,3369.31,0
T262062,C12807,2026-08-12,In-Store,ST007,e-Wallet,6,13,2823.85,67.68,2756.17,0
T262063,C12807,2026-08-23,In-Store,ST020,Cash,9,21,2769.27,25.17,2744.1,0
T262064,C12807,2026-08-25,Online Web,ONLINE,e-Wallet,6,14,1809.41,0.0,1809.41,0
T262065,C12807,2026-08-28,In-Store,ST024,e-Wallet,8,10,1311.07,0.0,1311.07,0
T262066,C12808,2024-12-15,In-Store,ST010,Cash,8,11,1627.75,26.849999999999998,1600.9,0
T262067,C12808,2024-12-23,In-Store,ST010,e-Wallet,6,9,645.5,30.43,615.07,0
T262068,C12808,2025-01-22,In-Store,ST003,Mobile Banking,4,10,1445.5,0.0,1445.5,0
T262069,C12808,2025-01-26,In-Store,ST004,Credit Card,7,12,1175.71,35.03,1140.68,0
T262070,C12808,2025-03-03,Mobile App,ONLINE,Mobile Banking,5,10,506.08,12.49,493.59,0
T262071,C12808,2025-03-05,In-Store,ST012,e-Wallet,12,22,1816.18,133.79,1682.39,0
T262072,C12808,2025-03-20,In-Store,ST014,Cash,9,20,1595.93,28.8,1567.13,0
T262073,C12808,2025-05-05,In-Store,ST003,Cash,3,7,515.91,0.0,515.91,0
T262074,C12808,2025-05-20,In-Store,ST011,Mobile Banking,4,8,533.02,0.0,533.02,0
T262075,C12808,2025-05-22,In-Store,ST004,Mobile Banking,4,9,1083.19,146.97,936.22,0
T262076,C12808,2025-06-19,In-Store,ST021,Mobile Banking,8,13,892.01,34.34,857.67,0
T262077,C12808,2025-06-22,In-Store,ST024,Credit Card,3,4,530.26,0.0,530.26,0
T262078,C12808,2025-08-01,In-Store,ST023,Credit Card,3,4,224.45,7.09,217.36,0
T262079,C12808,2025-09-20,Online Web,ONLINE,Mobile Banking,4,12,720.12,58.63,661.49,0
T262080,C12808,2025-10-29,In-Store,ST006,Mobile Banking,5,7,788.5,0.0,788.5,0
T262081,C12808,2025-11-29,In-Store,ST023,Mobile Banking,4,7,762.39,48.53,713.86,0
T262082,C12808,2025-12-05,In-Store,ST024,Cash,5,12,1116.79,13.68,1103.11,0
T262083,C12808,2025-12-28,In-Store,ST008,Credit Card,4,7,772.6,0.0,772.6,0
T262084,C12808,2026-01-16,In-Store,ST017,Credit Card,7,13,969.62,82.42,887.2,0
T262085,C12808,2026-01-19,In-Store,ST005,Cash,7,12,1380.18,7.19,1372.99,0
T262086,C12808,2026-01-28,In-Store,ST004,Mobile Banking,6,9,840.75,0.0,840.75,0
T262087,C12808,2026-02-22,In-Store,ST001,Credit Card,5,13,778.69,43.43,735.26,0
T262088,C12808,2026-04-24,In-Store,ST022,Cash,7,15,1825.25,47.37,1777.88,0
T262089,C12808,2026-04-28,In-Store,ST013,Mobile Banking,6,14,1544.59,11.14,1533.45,0
T262090,C12808,2026-05-16,In-Store,ST010,Credit Card,8,10,1610.38,0.0,1610.38,0
T262091,C12808,2026-05-25,In-Store,ST018,e-Wallet,5,13,636.34,34.629999999999995,601.71,0
T262092,C12808,2026-06-25,In-Store,ST006,Mobile Banking,3,7,476.01,56.91,419.1,0
T262093,C12808,2026-07-10,In-Store,ST002,Credit Card,6,10,985.47,3.92,981.55,0
T262094,C12808,2026-07-28,In-Store,ST006,Credit Card,4,7,572.37,0.0,572.37,0
T262095,C12808,2026-08-16,In-Store,ST008,Cash,6,11,1132.37,25.33,1107.04,0
T262096,C12808,2026-08-24,In-Store,ST009,Cash,6,15,1543.92,9.27,1534.65,0
T262097,C12808,2026-08-29,Mobile App,ONLINE,Credit Card,5,8,883.66,18.81,864.85,0
T262098,C12809,2026-04-14,Online Web,ONLINE,Mobile Banking,5,10,783.21,0.0,783.21,0
T262099,C12809,2026-04-26,Online Web,ONLINE,Credit Card,2,2,339.93,0.0,339.93,0
T262100,C12809,2026-05-18,Online Web,ONLINE,Credit Card,3,4,273.58,0.0,273.58,0
T262101,C12809,2026-06-05,Online Web,ONLINE,Credit Card,7,12,1083.49,19.58,1063.91,0
T262102,C12809,2026-06-16,Online Web,ONLINE,Mobile Banking,4,5,597.14,0.0,597.14,0
T262103,C12809,2026-07-14,Online Web,ONLINE,e-Wallet,5,10,1822.87,0.0,1822.87,0
T262104,C12809,2026-07-19,Mobile App,ONLINE,Mobile Banking,6,9,1478.57,0.0,1478.57,0
T262105,C12809,2026-08-06,Online Web,ONLINE,Credit Card,2,4,982.65,80.41,902.24,0
T262106,C12809,2026-08-21,In-Store,ST012,Mobile Banking,3,7,1110.7,0.0,1110.7,0
T262107,C12809,2026-08-31,Online Web,ONLINE,Credit Card,9,12,1449.11,0.0,1449.11,0
T262108,C12810,2025-01-19,Online Web,ONLINE,Mobile Banking,4,5,577.86,99.87,477.99,0
T262109,C12810,2025-02-10,Online Web,ONLINE,Mobile Banking,4,8,221.79,3.75,218.04,0
T262110,C12810,2025-05-05,Online Web,ONLINE,Mobile Banking,3,4,308.33,0.0,308.33,0
T262111,C12810,2025-06-24,Online Web,ONLINE,Mobile Banking,5,7,477.02,0.0,477.02,0
T262112,C12810,2025-07-12,Online Web,ONLINE,Credit Card,5,14,1556.32,239.3,1317.02,0
T262113,C12810,2025-07-18,Online Web,ONLINE,Mobile Banking,7,17,1668.37,268.58,1399.79,0
T262114,C12810,2025-09-01,Online Web,ONLINE,Mobile Banking,6,13,1648.91,269.18,1379.73,0
T262115,C12810,2025-10-07,Online Web,ONLINE,Credit Card,5,7,452.49,49.32,403.17,0
T262116,C12810,2025-12-18,Online Web,ONLINE,Credit Card,2,6,401.1,51.78,349.32,0
T262117,C12810,2026-06-19,Online Web,ONLINE,Credit Card,5,11,764.05,58.22,705.83,0
T262118,C12810,2026-06-23,Online Web,ONLINE,Mobile Banking,5,11,850.17,80.34,769.83,0
T262119,C12810,2026-07-21,Online Web,ONLINE,Mobile Banking,4,7,868.08,118.12,749.96,0
T262120,C12811,2025-09-30,Online Web,ONLINE,Credit Card,6,10,1184.3,0.0,1184.3,0
T262121,C12811,2025-10-23,In-Store,ST022,Mobile Banking,5,7,1547.68,0.0,1547.68,0
T262122,C12811,2025-11-02,In-Store,ST014,Cash,7,13,1672.32,75.08,1597.24,0
T262123,C12811,2025-11-26,Mobile App,ONLINE,e-Wallet,5,13,1307.19,0.0,1307.19,0
T262124,C12811,2026-02-13,In-Store,ST020,Credit Card,6,13,1137.43,0.0,1137.43,0
T262125,C12811,2026-02-24,In-Store,ST006,Cash,3,8,645.31,0.0,645.31,0
T262126,C12811,2026-03-12,In-Store,ST025,Cash,5,9,840.37,0.0,840.37,0
T262127,C12811,2026-03-13,In-Store,ST003,Credit Card,3,6,1043.16,0.0,1043.16,0
T262128,C12811,2026-03-31,In-Store,ST006,Credit Card,6,11,681.57,0.0,681.57,0
T262129,C12811,2026-07-07,In-Store,ST003,e-Wallet,9,12,1055.31,0.0,1055.31,0
T262130,C12811,2026-07-19,In-Store,ST007,Credit Card,3,5,461.69,0.0,461.69,0
T262131,C12811,2026-07-31,In-Store,ST005,e-Wallet,6,11,1630.39,0.0,1630.39,0
T262132,C12812,2024-10-20,Mobile App,ONLINE,Credit Card,4,5,887.13,0.0,887.13,0
T262133,C12812,2024-10-28,Mobile App,ONLINE,e-Wallet,2,3,780.26,0.0,780.26,0
T262134,C12812,2024-11-13,Mobile App,ONLINE,Mobile Banking,9,21,6738.16,0.0,6738.16,0
T262135,C12812,2024-11-26,Mobile App,ONLINE,Mobile Banking,4,6,2154.26,0.0,2154.26,0
T262136,C12812,2024-12-13,Mobile App,ONLINE,Credit Card,13,20,4121.22,515.5500000000001,3605.67,0
T262137,C12812,2024-12-15,In-Store,ST021,Cash,5,11,4143.56,0.0,4143.56,0
T262138,C12812,2024-12-16,Mobile App,ONLINE,e-Wallet,6,9,1528.85,34.13,1494.72,0
T262139,C12812,2024-12-19,Mobile App,ONLINE,Credit Card,7,17,3404.67,16.38,3388.29,0
T262140,C12812,2024-12-26,Mobile App,ONLINE,Mobile Banking,5,11,1775.71,34.81,1740.9,0
T262141,C12812,2024-12-29,Mobile App,ONLINE,Mobile Banking,4,8,2094.0,82.98,2011.02,0
T262142,C12812,2024-12-31,Mobile App,ONLINE,Credit Card,5,11,2430.67,0.0,2430.67,0
T262143,C12812,2025-01-04,Mobile App,ONLINE,Credit Card,3,6,811.3,56.0,755.3,0
T262144,C12812,2025-01-27,Mobile App,ONLINE,Credit Card,6,12,2844.2,0.0,2844.2,0
T262145,C12812,2025-02-16,Mobile App,ONLINE,Mobile Banking,4,4,801.54,0.0,801.54,0
T262146,C12812,2025-02-18,Online Web,ONLINE,Credit Card,3,5,632.44,0.0,632.44,0
T262147,C12812,2025-03-02,In-Store,ST002,Credit Card,2,4,222.75,23.25,199.5,0
T262148,C12812,2025-03-12,Mobile App,ONLINE,Credit Card,6,12,1279.03,8.72,1270.31,0
T262149,C12812,2025-03-13,Mobile App,ONLINE,Credit Card,6,10,1071.01,24.99,1046.02,0
T262150,C12812,2025-03-14,Mobile App,ONLINE,Credit Card,5,9,1237.39,0.0,1237.39,0
T262151,C12812,2025-03-28,Mobile App,ONLINE,e-Wallet,2,5,805.5,137.69,667.81,0
T262152,C12812,2025-03-31,Mobile App,ONLINE,Credit Card,9,15,2634.99,147.92000000000002,2487.07,0
T262153,C12812,2025-04-01,Mobile App,ONLINE,Credit Card,2,4,147.24,0.0,147.24,0
T262154,C12812,2025-04-14,Mobile App,ONLINE,Mobile Banking,3,7,1009.19,87.54,921.65,0
T262155,C12812,2025-05-15,Mobile App,ONLINE,Credit Card,4,10,2417.16,101.8,2315.36,0
T262156,C12812,2025-05-21,Mobile App,ONLINE,Credit Card,3,5,601.58,0.0,601.58,0
T262157,C12812,2025-06-07,Mobile App,ONLINE,Credit Card,7,17,2986.27,115.62,2870.65,0
T262158,C12812,2025-06-08,Mobile App,ONLINE,Mobile Banking,4,8,1770.1,0.0,1770.1,0
T262159,C12812,2025-06-12,Mobile App,ONLINE,Credit Card,6,10,2223.47,0.0,2223.47,0
T262160,C12812,2025-07-11,Mobile App,ONLINE,e-Wallet,5,8,1136.26,101.46,1034.8,0
T262161,C12812,2025-07-18,Mobile App,ONLINE,e-Wallet,5,7,983.63,45.85,937.78,0
T262162,C12812,2025-07-19,Mobile App,ONLINE,Credit Card,7,13,2333.16,0.0,2333.16,0
T262163,C12812,2025-07-23,Mobile App,ONLINE,e-Wallet,6,10,1495.98,84.45,1411.53,0
T262164,C12812,2025-07-28,Mobile App,ONLINE,Mobile Banking,4,6,2133.64,73.45,2060.19,0
T262165,C12812,2025-08-08,Mobile App,ONLINE,e-Wallet,5,10,1579.74,42.87,1536.87,0
T262166,C12812,2025-08-16,Mobile App,ONLINE,Credit Card,3,8,945.88,87.7,858.18,0
T262167,C12812,2025-08-22,Mobile App,ONLINE,Mobile Banking,6,8,1581.9,11.07,1570.83,0
T262168,C12812,2025-08-25,Mobile App,ONLINE,Credit Card,3,4,235.36,24.27,211.09,0
T262169,C12812,2025-08-31,Mobile App,ONLINE,e-Wallet,7,15,3753.4,76.93,3676.47,0
T262170,C12812,2025-09-02,Mobile App,ONLINE,Credit Card,6,12,926.91,6.23,920.68,0
T262171,C12812,2025-09-04,Mobile App,ONLINE,Mobile Banking,4,9,735.94,0.0,735.94,0
T262172,C12812,2025-09-23,Mobile App,ONLINE,Credit Card,6,9,977.99,12.58,965.41,0
T262173,C12812,2025-09-30,Mobile App,ONLINE,Cash,7,7,1585.39,0.0,1585.39,0
T262174,C12812,2025-10-30,Mobile App,ONLINE,Credit Card,1,2,658.48,0.0,658.48,0
T262175,C12812,2025-10-31,Mobile App,ONLINE,Mobile Banking,3,7,695.32,0.0,695.32,0
T262176,C12812,2025-11-05,Mobile App,ONLINE,Credit Card,5,7,1564.9,39.32,1525.58,0
T262177,C12812,2025-11-15,Mobile App,ONLINE,e-Wallet,5,9,1725.4,266.15,1459.25,0
T262178,C12812,2025-11-17,Mobile App,ONLINE,Mobile Banking,2,3,367.78,0.0,367.78,0
T262179,C12812,2025-11-26,In-Store,ST008,Mobile Banking,3,8,3552.54,104.95,3447.59,0
T262180,C12812,2025-12-14,Mobile App,ONLINE,e-Wallet,2,3,316.15,0.0,316.15,0
T262181,C12812,2025-12-20,Mobile App,ONLINE,Credit Card,4,6,702.8,0.0,702.8,0
T262182,C12812,2025-12-22,Mobile App,ONLINE,e-Wallet,5,9,1962.91,43.66,1919.25,0
T262183,C12812,2026-01-02,Mobile App,ONLINE,e-Wallet,2,3,397.81,0.0,397.81,0
T262184,C12812,2026-01-09,Mobile App,ONLINE,Mobile Banking,5,9,1707.97,0.0,1707.97,0
T262185,C12812,2026-01-20,Mobile App,ONLINE,Credit Card,5,6,1010.37,29.06,981.31,0
T262186,C12812,2026-01-25,Mobile App,ONLINE,Mobile Banking,3,5,1218.37,0.0,1218.37,0
T262187,C12812,2026-02-03,Online Web,ONLINE,Mobile Banking,6,6,1062.2,82.3,979.9,0
T262188,C12812,2026-02-04,Mobile App,ONLINE,Mobile Banking,6,10,4202.32,167.13,4035.19,0
T262189,C12812,2026-02-19,Mobile App,ONLINE,Mobile Banking,3,7,556.49,47.489999999999995,509.0,0
T262190,C12812,2026-02-25,Mobile App,ONLINE,Credit Card,6,10,3195.91,51.48,3144.43,0
T262191,C12812,2026-03-14,Mobile App,ONLINE,Mobile Banking,3,5,1568.72,0.0,1568.72,0
T262192,C12812,2026-03-15,Mobile App,ONLINE,Credit Card,8,18,4368.7,0.0,4368.7,0
T262193,C12812,2026-03-28,Mobile App,ONLINE,Credit Card,5,10,1960.18,0.0,1960.18,0
T262194,C12812,2026-04-04,Mobile App,ONLINE,Credit Card,5,8,704.08,27.08,677.0,0
T262195,C12812,2026-04-05,Mobile App,ONLINE,Credit Card,2,3,1489.66,0.0,1489.66,0
T262196,C12812,2026-04-14,Mobile App,ONLINE,Credit Card,5,11,1324.13,0.0,1324.13,0
T262197,C12812,2026-04-24,Mobile App,ONLINE,Credit Card,3,6,880.38,13.15,867.23,0
T262198,C12812,2026-05-06,Mobile App,ONLINE,Credit Card,6,11,3966.97,738.32,3228.65,0
T262199,C12812,2026-05-26,Mobile App,ONLINE,Mobile Banking,5,8,1149.87,13.32,1136.55,0
T262200,C12812,2026-06-10,Mobile App,ONLINE,Mobile Banking,4,6,1266.66,16.41,1250.25,0
T262201,C12812,2026-06-27,Mobile App,ONLINE,Credit Card,10,19,2358.14,0.0,2358.14,0
T262202,C12812,2026-06-28,Mobile App,ONLINE,e-Wallet,7,13,4031.79,895.02,3136.77,0
T262203,C12812,2026-06-30,Mobile App,ONLINE,Credit Card,4,10,3010.48,399.1,2611.38,0
T262204,C12812,2026-07-07,Mobile App,ONLINE,Credit Card,7,12,2342.68,53.21,2289.47,0
T262205,C12812,2026-07-09,Mobile App,ONLINE,Credit Card,7,14,2020.89,54.44,1966.45,0
T262206,C12812,2026-07-12,Mobile App,ONLINE,e-Wallet,2,3,894.19,0.0,894.19,0
T262207,C12812,2026-07-25,Mobile App,ONLINE,Credit Card,2,2,701.49,0.0,701.49,0
T262208,C12812,2026-08-12,Mobile App,ONLINE,Mobile Banking,5,9,981.1,48.21,932.89,0
T262209,C12812,2026-08-29,Mobile App,ONLINE,Credit Card,5,9,1000.03,0.0,1000.03,0
T262210,C12812,2026-08-31,Mobile App,ONLINE,e-Wallet,6,12,3662.58,156.64,3505.94,0
T262211,C12813,2025-08-15,Mobile App,ONLINE,Mobile Banking,5,7,708.25,42.4,665.85,0
T262212,C12813,2025-10-08,Online Web,ONLINE,Credit Card,4,10,647.04,134.92000000000002,512.12,0
T262213,C12813,2025-12-28,Mobile App,ONLINE,e-Wallet,2,2,85.52,3.09,82.43,0
T262214,C12813,2026-05-03,In-Store,ST022,Cash,2,5,325.74,0.0,325.74,0
T262215,C12813,2026-05-27,Mobile App,ONLINE,Mobile Banking,3,6,492.23,37.1,455.13,0
T262216,C12814,2025-04-09,In-Store,ST002,Cash,1,2,191.04,0.0,191.04,0
T262217,C12814,2025-06-08,In-Store,ST013,Cash,3,5,226.88,0.0,226.88,0
T262218,C12814,2025-06-21,In-Store,ST012,Credit Card,1,1,164.32,0.0,164.32,0
T262219,C12814,2025-08-26,In-Store,ST006,Mobile Banking,2,5,267.42,26.740000000000002,240.68,0
T262220,C12814,2025-09-14,In-Store,ST011,Cash,1,3,292.2,87.66,204.54,0
T262221,C12815,2024-09-08,Mobile App,ONLINE,Mobile Banking,5,11,2022.18,0.0,2022.18,0
T262222,C12815,2024-09-14,Mobile App,ONLINE,Credit Card,2,3,282.74,0.0,282.74,0
T262223,C12815,2024-09-22,Mobile App,ONLINE,e-Wallet,3,7,1860.32,0.0,1860.32,0
T262224,C12815,2024-11-06,Mobile App,ONLINE,Mobile Banking,5,9,1641.89,0.0,1641.89,0
T262225,C12815,2024-11-15,Mobile App,ONLINE,Cash,6,9,617.65,0.0,617.65,0
T262226,C12815,2024-11-16,Mobile App,ONLINE,Credit Card,3,4,1519.35,0.0,1519.35,0
T262227,C12815,2024-12-01,Mobile App,ONLINE,Credit Card,2,5,373.24,0.0,373.24,0
T262228,C12815,2024-12-27,Mobile App,ONLINE,Credit Card,1,2,51.68,0.0,51.68,0
T262229,C12815,2025-01-01,Mobile App,ONLINE,e-Wallet,3,5,158.78,0.0,158.78,0
T262230,C12815,2025-01-03,Mobile App,ONLINE,Credit Card,8,18,3257.79,0.0,3257.79,0
T262231,C12815,2025-01-04,In-Store,ST010,Mobile Banking,4,10,935.04,0.0,935.04,0
T262232,C12815,2025-01-31,Mobile App,ONLINE,Mobile Banking,4,7,2702.62,0.0,2702.62,0
T262233,C12815,2025-02-11,Online Web,ONLINE,Mobile Banking,3,6,991.42,0.0,991.42,0
T262234,C12815,2025-03-01,Mobile App,ONLINE,Credit Card,5,9,1401.6,0.0,1401.6,0
T262235,C12815,2025-03-05,Mobile App,ONLINE,Credit Card,4,7,898.04,0.0,898.04,0
T262236,C12815,2025-03-08,Mobile App,ONLINE,Mobile Banking,3,8,1050.58,0.0,1050.58,0
T262237,C12815,2025-03-17,Mobile App,ONLINE,Mobile Banking,1,1,48.13,0.0,48.13,0
T262238,C12815,2025-04-08,Mobile App,ONLINE,Credit Card,3,4,513.67,0.0,513.67,0
T262239,C12815,2025-05-11,Mobile App,ONLINE,Mobile Banking,4,7,513.15,0.0,513.15,0
T262240,C12815,2025-06-05,Mobile App,ONLINE,e-Wallet,6,15,1515.21,0.0,1515.21,0
T262241,C12815,2025-06-16,Mobile App,ONLINE,Credit Card,3,4,292.33,0.0,292.33,0
T262242,C12815,2025-07-01,Online Web,ONLINE,e-Wallet,2,4,876.86,0.0,876.86,0
T262243,C12815,2025-07-20,In-Store,ST001,e-Wallet,1,1,46.28,0.0,46.28,0
T262244,C12815,2025-07-31,Mobile App,ONLINE,Mobile Banking,3,3,843.67,0.0,843.67,0
T262245,C12815,2025-08-25,Mobile App,ONLINE,e-Wallet,3,9,636.3,0.0,636.3,0
T262246,C12815,2025-09-22,Online Web,ONLINE,e-Wallet,3,5,1175.83,0.0,1175.83,0
T262247,C12815,2025-11-04,Mobile App,ONLINE,Mobile Banking,4,8,811.43,0.0,811.43,0
T262248,C12815,2025-11-13,Mobile App,ONLINE,Mobile Banking,3,6,1316.88,0.0,1316.88,0
T262249,C12815,2025-11-24,Mobile App,ONLINE,e-Wallet,6,15,1494.35,0.0,1494.35,0
T262250,C12815,2025-12-16,Online Web,ONLINE,Credit Card,2,2,67.69,0.0,67.69,0
T262251,C12815,2026-01-19,In-Store,ST019,Credit Card,2,2,408.52,0.0,408.52,0
T262252,C12815,2026-01-20,Mobile App,ONLINE,e-Wallet,6,13,2306.4,0.0,2306.4,0
T262253,C12815,2026-02-22,Online Web,ONLINE,e-Wallet,4,7,713.15,0.0,713.15,0
T262254,C12815,2026-03-01,Mobile App,ONLINE,Mobile Banking,4,6,384.92,0.0,384.92,0
T262255,C12815,2026-03-02,Mobile App,ONLINE,Credit Card,4,9,575.81,0.0,575.81,0
T262256,C12815,2026-03-21,Mobile App,ONLINE,Credit Card,1,1,92.88,0.0,92.88,0
T262257,C12815,2026-03-25,Mobile App,ONLINE,Mobile Banking,3,5,276.83,0.0,276.83,0
T262258,C12815,2026-03-27,Mobile App,ONLINE,Credit Card,7,15,2748.37,0.0,2748.37,0
T262259,C12815,2026-05-02,In-Store,ST005,Credit Card,1,1,114.99,0.0,114.99,0
T262260,C12815,2026-06-04,Mobile App,ONLINE,Mobile Banking,5,8,1199.27,0.0,1199.27,0
T262261,C12815,2026-06-05,Mobile App,ONLINE,Mobile Banking,5,8,1238.47,0.0,1238.47,0
T262262,C12815,2026-06-06,Mobile App,ONLINE,Credit Card,4,6,1533.37,0.0,1533.37,0
T262263,C12815,2026-06-07,Online Web,ONLINE,Credit Card,4,5,435.3,0.0,435.3,0
T262264,C12815,2026-06-12,Mobile App,ONLINE,Mobile Banking,4,7,1983.78,0.0,1983.78,0
T262265,C12815,2026-06-21,Mobile App,ONLINE,Mobile Banking,2,6,1846.05,0.0,1846.05,0
T262266,C12815,2026-08-31,Mobile App,ONLINE,e-Wallet,3,4,587.79,0.0,587.79,0
T262267,C12816,2024-11-16,Mobile App,ONLINE,Credit Card,1,3,100.08,30.02,70.06,0
T262268,C12816,2025-01-07,Mobile App,ONLINE,Credit Card,2,4,619.66,0.0,619.66,0
T262269,C12816,2025-01-11,Mobile App,ONLINE,Mobile Banking,4,8,724.7,11.27,713.43,0
T262270,C12816,2025-04-16,Mobile App,ONLINE,Cash,6,16,784.07,50.709999999999994,733.36,0
T262271,C12816,2025-04-19,Mobile App,ONLINE,e-Wallet,1,1,158.62,0.0,158.62,0
T262272,C12816,2025-07-26,Mobile App,ONLINE,Mobile Banking,3,4,277.68,0.0,277.68,0
T262273,C12816,2025-10-01,In-Store,ST021,Credit Card,3,7,905.08,0.0,905.08,0
T262274,C12816,2025-12-18,Mobile App,ONLINE,Credit Card,1,2,389.24,0.0,389.24,0
T262275,C12816,2026-06-03,Mobile App,ONLINE,Credit Card,2,4,363.82,10.46,353.36,0
T262276,C12817,2025-08-30,Mobile App,ONLINE,Credit Card,5,7,798.89,0.0,798.89,0
T262277,C12817,2025-10-11,In-Store,ST003,e-Wallet,7,12,2428.11,15.25,2412.86,0
T262278,C12817,2025-11-05,In-Store,ST009,Credit Card,5,10,1254.65,0.0,1254.65,0
T262279,C12817,2025-11-20,In-Store,ST005,Cash,4,6,2066.7,44.510000000000005,2022.19,0
T262280,C12817,2025-12-09,In-Store,ST021,Credit Card,9,20,5366.79,39.14,5327.65,0
T262281,C12817,2026-01-26,In-Store,ST006,Credit Card,9,16,2482.02,194.78,2287.24,0
T262282,C12817,2026-03-15,Online Web,ONLINE,Mobile Banking,2,3,565.2,0.0,565.2,0
T262283,C12817,2026-03-23,In-Store,ST012,Cash,3,3,904.39,145.84,758.55,0
T262284,C12817,2026-04-14,Mobile App,ONLINE,Credit Card,3,8,673.84,0.0,673.84,0
T262285,C12817,2026-04-17,Online Web,ONLINE,Credit Card,5,6,962.27,62.69,899.58,0
T262286,C12817,2026-05-04,In-Store,ST024,e-Wallet,8,17,1390.5,71.01,1319.49,0
T262287,C12817,2026-05-28,In-Store,ST022,e-Wallet,3,6,373.96,0.0,373.96,0
T262288,C12817,2026-07-23,In-Store,ST006,Mobile Banking,4,9,1015.09,54.74,960.35,0
T262289,C12817,2026-07-29,In-Store,ST013,Credit Card,3,6,728.88,0.0,728.88,0
T262290,C12817,2026-08-03,In-Store,ST007,Credit Card,5,8,1809.65,84.75,1724.9,0
T262291,C12817,2026-08-12,In-Store,ST010,e-Wallet,1,2,272.78,0.0,272.78,0
T262292,C12818,2024-09-22,Mobile App,ONLINE,Credit Card,3,5,415.49,0.0,415.49,0
T262293,C12818,2024-12-21,Mobile App,ONLINE,Credit Card,4,7,558.44,0.0,558.44,0
T262294,C12818,2025-01-31,Mobile App,ONLINE,Credit Card,3,6,741.69,174.92,566.77,0
T262295,C12818,2025-02-10,Mobile App,ONLINE,e-Wallet,8,18,1567.94,158.57,1409.37,0
T262296,C12818,2025-02-20,Online Web,ONLINE,Credit Card,6,14,2561.81,0.0,2561.81,0
T262297,C12818,2025-02-21,Mobile App,ONLINE,Credit Card,6,10,1468.97,0.0,1468.97,0
T262298,C12818,2025-03-18,Mobile App,ONLINE,Cash,3,6,880.46,0.0,880.46,0
T262299,C12818,2025-06-04,Mobile App,ONLINE,Mobile Banking,3,4,630.83,0.0,630.83,0
T262300,C12818,2025-06-20,In-Store,ST015,Cash,4,10,1024.3,0.0,1024.3,0
T262301,C12818,2025-06-27,Mobile App,ONLINE,Credit Card,1,3,180.3,0.0,180.3,0
